wo_code,vendor_name,score_month,wo_type,priority,asset_code,asset_id,reported_at,attended_at,completed_at,first_fix,recall,recall_of_wo_code,cost_estimated,cost_actual,attendance_hours,part_code,parts_cost
WO-SAFE-2607-1498,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-22T08:00:00+00:00,2026-07-22T13:36:00+00:00,2026-07-23T16:24:00+00:00,True,False,,787.2,771.56,26.8,BREAKER-32A,77.95
WO-SAFE-2607-1499,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-23T09:00:00+00:00,2026-07-24T18:36:00+00:00,2026-07-27T10:12:00+00:00,True,False,,817.12,910.27,63.6,BREAKER-32A,20.36
WO-SAFE-2607-1500,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-24T10:00:00+00:00,2026-07-26T18:59:09.116801+00:00,2026-07-29T15:36:46.093107+00:00,True,False,,507.16,546.12,68.63,BELT-A42,18.87
WO-SAFE-2607-1501,SafeLift Engineering Ltd,2026-07-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-25T11:00:00+00:00,2026-07-25T11:34:26.350788+00:00,2026-07-25T16:24:00+00:00,False,False,,692.73,990.72,4.83,FILTER-HEPA-20,35.35
WO-SAFE-2607-1502,SafeLift Engineering Ltd,2026-07-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-26T12:00:00+00:00,2026-07-26T13:26:56.261807+00:00,2026-07-27T03:22:42.221655+00:00,False,False,,282.3,315.06,13.93,FILTER-HEPA-20,67.57
WO-SAFE-2607-1503,SafeLift Engineering Ltd,2026-07-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-27T13:00:00+00:00,2026-07-27T23:26:13.391571+00:00,2026-07-29T16:30:13.905245+00:00,False,False,,672.53,685.38,41.07,CONTACTOR-25A,32.05
WO-SAFE-2607-1504,SafeLift Engineering Ltd,2026-07-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-28T14:00:00+00:00,2026-07-30T05:34:47.197077+00:00,2026-08-07T00:48:00+00:00,True,False,,418.69,466.7,187.22,FILTER-HEPA-20,64.14
WO-PPM-APEX-2602-AHU-01,Apex Mechanical Services Ltd,2026-02-01,PPM,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-02-06T08:00:00+00:00,2026-02-06T08:00:00+00:00,2026-02-06T10:12:29.673172+00:00,True,False,,270.2,249.99,2.21,,0.0
WO-PPM-APEX-2602-AHU-02,Apex Mechanical Services Ltd,2026-02-01,PPM,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-02-11T08:00:00+00:00,2026-02-11T08:00:00+00:00,2026-02-11T09:43:47.471543+00:00,True,False,,464.01,493.92,1.73,,0.0
WO-PPM-APEX-2602-CHILLER-01,Apex Mechanical Services Ltd,2026-02-01,PPM,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-02-18T08:00:00+00:00,2026-02-18T08:00:00+00:00,2026-02-18T11:35:19.132234+00:00,True,False,,467.13,495.33,3.59,,0.0
WO-PPM-APEX-2602-BOILER-01,Apex Mechanical Services Ltd,2026-02-01,PPM,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-02-16T08:00:00+00:00,2026-02-16T08:00:00+00:00,2026-02-16T11:16:12.675952+00:00,True,False,,251.19,278.42,3.27,,0.0
WO-PPM-APEX-2602-PUMP-HW-01,Apex Mechanical Services Ltd,2026-02-01,PPM,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-02-25T08:00:00+00:00,2026-02-25T08:00:00+00:00,2026-02-25T09:49:29.165279+00:00,True,False,,390.66,436.75,1.82,,0.0
WO-PPM-BRIG-2602-DB-MAIN,BrightSpark Electrical Ltd,2026-02-01,PPM,P4,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-01-31T08:00:00+00:00,2026-01-31T08:00:00+00:00,2026-01-31T10:54:54.619239+00:00,True,False,,471.46,526.68,2.92,,0.0
WO-PPM-BRIG-2602-DB-FLOOR3,BrightSpark Electrical Ltd,2026-02-01,PPM,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-02-10T08:00:00+00:00,2026-02-10T08:00:00+00:00,2026-02-10T11:14:20.882703+00:00,True,False,,285.87,292.37,3.24,,0.0
WO-PPM-APEX-2603-AHU-01,Apex Mechanical Services Ltd,2026-03-01,PPM,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-03-08T08:00:00+00:00,2026-03-08T08:00:00+00:00,2026-03-08T11:50:25.638539+00:00,True,False,,386.08,433.57,3.84,,0.0
WO-PPM-APEX-2603-AHU-02,Apex Mechanical Services Ltd,2026-03-01,PPM,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-03-07T08:00:00+00:00,2026-03-07T08:00:00+00:00,2026-03-07T10:11:27.452059+00:00,True,False,,331.02,370.33,2.19,,0.0
WO-PPM-APEX-2603-CHILLER-01,Apex Mechanical Services Ltd,2026-03-01,PPM,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-03-13T08:00:00+00:00,2026-03-13T08:00:00+00:00,2026-03-13T11:25:28.924582+00:00,True,False,,304.09,290.6,3.42,,0.0
WO-PPM-APEX-2603-BOILER-01,Apex Mechanical Services Ltd,2026-03-01,PPM,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-03-16T08:00:00+00:00,2026-03-16T08:00:00+00:00,2026-03-16T09:41:05.973540+00:00,True,False,,422.05,423.83,1.68,,0.0
WO-PPM-APEX-2603-PUMP-HW-01,Apex Mechanical Services Ltd,2026-03-01,PPM,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-03-25T08:00:00+00:00,2026-03-25T08:00:00+00:00,2026-03-25T10:19:53.892632+00:00,True,False,,235.62,266.31,2.33,,0.0
WO-PPM-BRIG-2603-DB-MAIN,BrightSpark Electrical Ltd,2026-03-01,PPM,P4,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-03-11T08:00:00+00:00,2026-03-11T08:00:00+00:00,2026-03-11T10:09:41.983672+00:00,True,False,,334.55,343.98,2.16,,0.0
WO-PPM-BRIG-2603-DB-FLOOR3,BrightSpark Electrical Ltd,2026-03-01,PPM,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-03-18T08:00:00+00:00,2026-03-18T08:00:00+00:00,2026-03-18T11:49:17.276684+00:00,True,False,,378.68,363.25,3.82,,0.0
WO-PPM-BRIG-2603-UPS-IT,BrightSpark Electrical Ltd,2026-03-01,PPM,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-03-25T08:00:00+00:00,2026-03-25T08:00:00+00:00,2026-03-25T10:43:48.515650+00:00,True,False,,257.41,280.35,2.73,,0.0
WO-PPM-SAFE-2603-LIFT-A,SafeLift Engineering Ltd,2026-03-01,PPM,P4,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T10:02:45.478484+00:00,True,False,,387.27,434.04,2.05,,0.0
WO-PPM-SAFE-2603-LIFT-B,SafeLift Engineering Ltd,2026-03-01,PPM,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-03-12T08:00:00+00:00,2026-03-12T08:00:00+00:00,2026-03-12T11:17:18.602860+00:00,True,False,,246.85,231.06,3.29,,0.0
WO-PPM-APEX-2604-AHU-01,Apex Mechanical Services Ltd,2026-04-01,PPM,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-04-08T08:00:00+00:00,2026-04-08T08:00:00+00:00,2026-04-08T10:55:42.101039+00:00,True,False,,285.16,290.32,2.93,,0.0
WO-PPM-APEX-2604-AHU-02,Apex Mechanical Services Ltd,2026-04-01,PPM,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-04-06T08:00:00+00:00,2026-04-06T08:00:00+00:00,2026-04-06T11:44:28.611536+00:00,True,False,,258.7,274.45,3.74,,0.0
WO-PPM-APEX-2604-CHILLER-01,Apex Mechanical Services Ltd,2026-04-01,PPM,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-04-15T08:00:00+00:00,2026-04-15T08:00:00+00:00,2026-04-15T11:49:56.043512+00:00,True,False,,392.8,384.4,3.83,,0.0
WO-PPM-APEX-2604-BOILER-01,Apex Mechanical Services Ltd,2026-04-01,PPM,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00,2026-04-17T11:15:00.496794+00:00,True,False,,455.2,476.33,3.25,,0.0
WO-PPM-APEX-2604-PUMP-HW-01,Apex Mechanical Services Ltd,2026-04-01,PPM,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-04-28T08:00:00+00:00,2026-04-28T08:00:00+00:00,2026-04-28T10:47:18.447027+00:00,True,False,,464.38,477.36,2.79,,0.0
WO-PPM-BRIG-2604-DB-MAIN,BrightSpark Electrical Ltd,2026-04-01,PPM,P4,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-04-15T08:00:00+00:00,2026-04-15T08:00:00+00:00,2026-04-15T10:35:24.519007+00:00,True,False,,439.45,479.79,2.59,,0.0
WO-PPM-BRIG-2604-DB-FLOOR3,BrightSpark Electrical Ltd,2026-04-01,PPM,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-04-18T08:00:00+00:00,2026-04-18T08:00:00+00:00,2026-04-18T11:27:48.435346+00:00,True,False,,360.43,331.86,3.46,,0.0
WO-PPM-BRIG-2604-UPS-IT,BrightSpark Electrical Ltd,2026-04-01,PPM,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T11:53:07.398113+00:00,True,False,,432.67,443.94,3.89,,0.0
WO-PPM-SAFE-2604-LIFT-A,SafeLift Engineering Ltd,2026-04-01,PPM,P4,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00,2026-04-17T10:55:05.194970+00:00,True,False,,463.11,462.63,2.92,,0.0
WO-PPM-APEX-2605-AHU-01,Apex Mechanical Services Ltd,2026-05-01,PPM,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-05-03T08:00:00+00:00,2026-05-03T08:00:00+00:00,2026-05-03T11:12:16.521620+00:00,True,False,,324.16,343.32,3.2,,0.0
WO-PPM-APEX-2605-AHU-02,Apex Mechanical Services Ltd,2026-05-01,PPM,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-05-06T08:00:00+00:00,2026-05-06T08:00:00+00:00,2026-05-06T11:53:49.414982+00:00,True,False,,243.57,252.73,3.9,,0.0
WO-PPM-APEX-2605-CHILLER-01,Apex Mechanical Services Ltd,2026-05-01,PPM,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-05-14T08:00:00+00:00,2026-05-14T08:00:00+00:00,2026-05-14T11:54:08.329698+00:00,True,False,,240.92,246.01,3.9,,0.0
WO-PPM-APEX-2605-BOILER-01,Apex Mechanical Services Ltd,2026-05-01,PPM,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-05-18T08:00:00+00:00,2026-05-18T08:00:00+00:00,2026-05-18T11:24:58.572807+00:00,True,False,,388.43,372.45,3.42,,0.0
WO-PPM-APEX-2605-PUMP-HW-01,Apex Mechanical Services Ltd,2026-05-01,PPM,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-05-28T08:00:00+00:00,2026-05-28T08:00:00+00:00,2026-05-28T09:35:53.980643+00:00,True,False,,319.88,307.73,1.6,,0.0
WO-PPM-BRIG-2605-DB-MAIN,BrightSpark Electrical Ltd,2026-05-01,PPM,P4,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-05-03T08:00:00+00:00,2026-05-03T08:00:00+00:00,2026-05-03T11:14:22.940507+00:00,True,False,,453.08,479.69,3.24,,0.0
WO-PPM-BRIG-2605-DB-FLOOR3,BrightSpark Electrical Ltd,2026-05-01,PPM,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-05-18T08:00:00+00:00,2026-05-18T08:00:00+00:00,2026-05-18T10:23:53.350094+00:00,True,False,,242.06,256.39,2.4,,0.0
WO-PPM-BRIG-2605-UPS-IT,BrightSpark Electrical Ltd,2026-05-01,PPM,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-05-15T08:00:00+00:00,2026-05-15T08:00:00+00:00,2026-05-15T11:20:17.917647+00:00,True,False,,256.39,246.77,3.34,,0.0
WO-PPM-SAFE-2605-LIFT-B,SafeLift Engineering Ltd,2026-05-01,PPM,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-05-18T08:00:00+00:00,2026-05-18T08:00:00+00:00,2026-05-18T11:17:57.651313+00:00,True,False,,374.17,384.51,3.3,,0.0
WO-PPM-APEX-2606-AHU-01,Apex Mechanical Services Ltd,2026-06-01,PPM,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-06-03T08:00:00+00:00,2026-06-03T08:00:00+00:00,2026-06-03T09:39:26.933678+00:00,True,False,,360.54,356.11,1.66,,0.0
WO-PPM-APEX-2606-AHU-02,Apex Mechanical Services Ltd,2026-06-01,PPM,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-06-11T08:00:00+00:00,2026-06-11T08:00:00+00:00,2026-06-11T10:50:05.460421+00:00,True,False,,436.91,445.14,2.83,,0.0
WO-PPM-APEX-2606-CHILLER-01,Apex Mechanical Services Ltd,2026-06-01,PPM,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-06-11T08:00:00+00:00,2026-06-11T08:00:00+00:00,2026-06-11T11:59:22.502652+00:00,True,False,,229.63,214.09,3.99,,0.0
WO-PPM-APEX-2606-BOILER-01,Apex Mechanical Services Ltd,2026-06-01,PPM,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-06-21T08:00:00+00:00,2026-06-21T08:00:00+00:00,2026-06-21T11:28:10.006787+00:00,True,False,,231.13,218.65,3.47,,0.0
WO-PPM-APEX-2606-PUMP-HW-01,Apex Mechanical Services Ltd,2026-06-01,PPM,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-06-28T08:00:00+00:00,2026-06-28T08:00:00+00:00,2026-06-28T11:31:03.933352+00:00,True,False,,393.5,401.7,3.52,,0.0
WO-PPM-BRIG-2606-DB-MAIN,BrightSpark Electrical Ltd,2026-06-01,PPM,P4,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-13T08:00:00+00:00,2026-06-13T08:00:00+00:00,2026-06-13T11:11:42.700411+00:00,True,False,,447.31,426.18,3.2,,0.0
WO-PPM-BRIG-2606-DB-FLOOR3,BrightSpark Electrical Ltd,2026-06-01,PPM,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-06-10T08:00:00+00:00,2026-06-10T08:00:00+00:00,2026-06-10T10:56:54.111411+00:00,True,False,,460.45,427.35,2.95,,0.0
WO-PPM-BRIG-2606-UPS-IT,BrightSpark Electrical Ltd,2026-06-01,PPM,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-06-25T08:00:00+00:00,2026-06-25T08:00:00+00:00,2026-06-25T09:51:14.314250+00:00,True,False,,390.0,399.23,1.85,,0.0
WO-PPM-SAFE-2606-LIFT-A,SafeLift Engineering Ltd,2026-06-01,PPM,P4,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-19T08:00:00+00:00,2026-06-19T08:00:00+00:00,2026-06-19T11:47:42.171682+00:00,True,False,,231.91,249.14,3.8,,0.0
WO-PPM-SAFE-2606-LIFT-B,SafeLift Engineering Ltd,2026-06-01,PPM,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-18T08:00:00+00:00,2026-06-18T08:00:00+00:00,2026-06-18T09:49:34.839602+00:00,True,False,,264.78,246.51,1.83,,0.0
WO-PPM-APEX-2607-AHU-01,Apex Mechanical Services Ltd,2026-07-01,PPM,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-07-06T08:00:00+00:00,2026-07-06T08:00:00+00:00,2026-07-06T10:16:06.036014+00:00,True,False,,426.36,435.04,2.27,,0.0
WO-PPM-APEX-2607-AHU-02,Apex Mechanical Services Ltd,2026-07-01,PPM,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-07-11T08:00:00+00:00,2026-07-11T08:00:00+00:00,2026-07-11T09:55:36.204491+00:00,True,False,,373.67,411.01,1.93,,0.0
WO-PPM-APEX-2607-CHILLER-01,Apex Mechanical Services Ltd,2026-07-01,PPM,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,2026-07-12T09:45:56.980802+00:00,True,False,,349.26,382.73,1.77,,0.0
WO-PPM-APEX-2607-BOILER-01,Apex Mechanical Services Ltd,2026-07-01,PPM,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-07-21T08:00:00+00:00,2026-07-21T08:00:00+00:00,2026-07-21T10:03:05.152718+00:00,True,False,,429.16,435.07,2.05,,0.0
WO-PPM-APEX-2607-PUMP-HW-01,Apex Mechanical Services Ltd,2026-07-01,PPM,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-07-22T08:00:00+00:00,2026-07-22T08:00:00+00:00,2026-07-22T11:31:43.689268+00:00,True,False,,475.37,508.29,3.53,,0.0
WO-PPM-BRIG-2607-DB-MAIN,BrightSpark Electrical Ltd,2026-07-01,PPM,P4,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-30T08:00:00+00:00,2026-06-30T08:00:00+00:00,2026-06-30T10:18:38.114469+00:00,True,False,,473.72,495.85,2.31,,0.0
WO-PPM-BRIG-2607-DB-FLOOR3,BrightSpark Electrical Ltd,2026-07-01,PPM,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-07-20T08:00:00+00:00,2026-07-20T08:00:00+00:00,2026-07-20T09:50:35.964618+00:00,True,False,,437.47,478.8,1.84,,0.0
WO-PPM-BRIG-2607-UPS-IT,BrightSpark Electrical Ltd,2026-07-01,PPM,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-07-18T08:00:00+00:00,2026-07-18T08:00:00+00:00,2026-07-18T11:24:38.050941+00:00,True,False,,374.2,371.88,3.41,,0.0
WO-PPM-SAFE-2607-LIFT-A,SafeLift Engineering Ltd,2026-07-01,PPM,P4,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-07-03T08:00:00+00:00,2026-07-03T08:00:00+00:00,2026-07-03T09:48:06.709406+00:00,True,False,,256.72,259.63,1.8,,0.0
WO-PPM-SAFE-2607-LIFT-B,SafeLift Engineering Ltd,2026-07-01,PPM,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-07-16T08:00:00+00:00,2026-07-16T08:00:00+00:00,2026-07-16T11:14:26.662071+00:00,True,False,,363.89,369.9,3.24,,0.0
